molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.038,604.891,145.632,453.285,0.000,5.974,1067.738,9.000,20.800,0.0152700,0.1031592,0.8352145,23.735,13.403,32.732,33.517,-4.928,0.298,0.996,4.113,0.002,-4.561,0.000,-10.016,9.126,-0.744,6,-2.689,1,0.000,0.000,0.000,259.961,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.271,593.809,132.658,455.058,0.000,6.093,1059.431,9.000,20.800,0.0262221,0.1050842,0.8463823,23.402,13.359,32.813,33.503,-4.909,0.316,0.996,4.294,0.002,-4.463,0.000,-10.049,8.928,-0.328,6,-2.630,1,0.000,0.000,0.000,261.482,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.522,598.029,135.016,457.285,0.000,5.728,1064.826,9.000,20.800,0.0851454,0.1043428,0.8432608,23.618,13.416,33.696,33.528,-4.924,0.311,0.996,4.243,0.002,-4.517,0.000,-10.090,9.368,-0.217,6,-2.646,1,0.000,0.000,0.000,262.920,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",9,1,0,5,0,20,1,-2,413.211,13.344,602.623,138.707,457.272,0.000,6.644,1068.877,9.000,20.800,0.1665759,0.1035474,0.8389536,23.780,13.453,34.860,33.539,-4.929,0.300,0.996,4.173,0.002,-4.558,0.000,-10.089,8.957,-0.099,6,-2.669,1,0.000,0.000,0.000,263.743,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.472,587.588,141.629,440.154,0.000,5.806,1054.946,9.000,20.800,0.0114239,0.1061968,0.8529274,23.223,13.225,32.493,33.386,-4.787,0.323,0.996,4.400,0.003,-4.263,0.000,-9.774,9.362,-0.484,6,-2.594,1,0.000,0.000,0.000,263.195,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.224,593.542,129.117,457.591,0.000,6.833,1055.393,9.000,20.800,0.0367014,0.1051316,0.8446107,23.241,13.339,32.909,33.520,-4.948,0.313,0.996,4.265,0.002,-4.503,0.000,-10.095,9.040,-0.575,6,-2.639,1,0.000,0.000,0.000,264.594,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.152,602.688,141.573,454.021,0.000,7.094,1063.121,9.000,20.800,0.0162188,0.1035362,0.8358487,23.550,13.372,32.691,33.517,-4.943,0.298,0.996,4.123,0.002,-4.558,0.000,-10.030,9.092,-0.523,6,-2.686,1,0.000,0.000,0.000,259.409,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.480,615.607,126.339,482.322,0.000,6.946,1080.821,9.000,20.800,0.1016198,0.1013634,0.8273655,24.258,13.729,34.224,33.741,-5.120,0.271,0.996,3.986,0.001,-4.924,0.000,-10.551,9.960,-0.205,6,-2.729,1,0.000,0.000,0.000,262.926,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.596,603.082,147.198,449.626,0.000,6.258,1060.288,9.000,20.800,0.0868418,0.1034685,0.8338180,23.437,13.305,33.585,33.488,-4.937,0.301,0.996,4.090,0.002,-4.540,0.000,-9.949,9.322,-0.780,6,-2.697,1,0.000,0.000,0.000,259.047,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.652,612.217,141.874,464.189,0.000,6.154,1072.529,9.000,20.800,0.1058009,0.1019247,0.8276865,23.927,13.516,34.070,33.609,-5.027,0.282,0.996,3.991,0.002,-4.746,0.000,-10.217,9.329,-0.634,6,-2.729,1,0.000,0.000,0.000,263.634,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.772,604.856,128.993,470.313,0.000,5.550,1068.594,9.000,20.800,0.0429181,0.1031650,0.8357083,23.769,13.529,33.208,33.633,-5.042,0.300,0.996,4.121,0.001,-4.719,0.000,-10.330,8.955,-0.360,6,-2.686,1,0.000,0.000,0.000,262.277,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.368,609.676,141.165,463.015,0.000,5.496,1076.240,9.000,20.800,0.0650676,0.1023495,0.8330521,24.075,13.546,33.575,33.595,-4.978,0.291,0.996,4.078,0.002,-4.678,0.000,-10.195,8.998,-0.370,6,-2.700,1,0.000,0.000,0.000,263.560,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.626,592.850,127.258,458.924,0.000,6.668,1052.697,9.000,20.800,0.0552499,0.1052543,0.8441559,23.133,13.321,33.129,33.527,-4.970,0.314,0.996,4.258,0.002,-4.521,0.000,-10.120,9.358,-0.414,6,-2.642,1,0.000,0.000,0.000,263.590,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.960,579.189,121.718,451.258,0.000,6.213,1048.262,9.000,20.800,0.0234646,0.1077368,0.8616372,22.955,13.267,32.649,33.442,-4.837,0.327,0.996,4.540,0.002,-4.280,0.000,-9.979,9.003,-0.311,6,-2.547,1,0.000,0.000,0.000,262.654,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.677,597.642,137.574,451.880,0.000,8.188,1060.757,9.000,20.800,0.0303789,0.1044103,0.8416556,23.456,13.353,32.867,33.491,-4.900,0.301,0.996,4.217,0.002,-4.476,0.000,-9.990,8.962,-0.419,6,-2.655,1,0.000,0.000,0.000,262.180,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.084,591.043,127.721,457.911,0.000,5.411,1064.248,9.000,20.800,0.0955424,0.1055760,0.8529190,23.595,13.435,33.865,33.515,-4.878,0.322,0.996,4.399,0.002,-4.427,0.000,-10.101,9.653,-0.281,6,-2.594,1,0.000,0.000,0.000,266.087,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.634,583.830,152.846,425.003,0.000,5.981,1051.947,9.000,20.800,0.0554003,0.1068804,0.8567897,23.103,13.101,32.991,33.274,-4.671,0.326,0.996,4.462,0.004,-4.088,0.000,-9.495,8.734,-0.197,6,-2.573,1,0.000,0.000,0.000,257.599,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.727,571.678,129.514,435.578,0.000,6.586,1037.529,9.000,20.800,0.0215408,0.1091523,0.8669888,22.526,13.076,32.410,33.317,-4.735,0.326,0.996,4.627,0.003,-4.091,0.000,-9.690,9.615,-0.417,6,-2.517,1,0.000,0.000,0.000,253.196,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.791,601.355,145.898,449.237,0.000,6.220,1066.840,9.000,20.800,0.1091403,0.1037656,0.8396534,23.699,13.375,34.004,33.481,-4.878,0.304,0.996,4.185,0.002,-4.476,0.000,-9.941,9.555,-0.449,6,-2.665,1,0.000,0.000,0.000,262.043,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",10,1,0,5,0,20,1,-2,413.211,15.178,625.383,140.916,475.655,0.000,8.811,1089.034,9.000,20.800,0.2115245,0.0997789,0.8185534,24.587,13.766,35.791,33.720,-5.083,0.236,0.996,3.843,0.001,-4.955,0.000,-10.428,9.369,-0.531,6,-2.774,1,0.000,0.000,0.000,265.915,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.436,590.513,116.392,467.564,0.000,6.557,1054.832,9.000,20.800,0.0844097,0.1056709,0.8486420,23.218,13.412,33.617,33.580,-4.998,0.317,0.996,4.330,0.001,-4.556,0.000,-10.279,9.481,-0.432,6,-2.618,1,0.000,0.000,0.000,263.868,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.854,595.878,140.627,446.957,0.000,8.294,1057.160,9.000,20.800,0.0324180,0.1047195,0.8422384,23.312,13.286,32.821,33.453,-4.876,0.303,0.996,4.227,0.002,-4.424,0.000,-9.899,9.155,-0.351,6,-2.652,1,0.000,0.000,0.000,263.420,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.850,606.902,137.024,463.475,0.000,6.403,1076.279,9.000,20.800,0.0435994,0.1028172,0.8368796,24.077,13.562,33.302,33.592,-4.957,0.293,0.996,4.140,0.002,-4.640,0.000,-10.204,9.343,-0.527,6,-2.679,1,0.000,0.000,0.000,262.822,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.552,619.134,128.097,484.707,0.000,6.329,1089.373,9.000,20.800,0.1022091,0.1007860,0.8269869,24.601,13.823,34.361,33.765,-5.109,0.264,0.996,3.980,0.001,-4.953,0.000,-10.595,9.798,-0.273,6,-2.729,1,0.000,0.000,0.000,266.548,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.770,619.934,151.700,461.495,0.000,6.738,1081.925,9.000,20.800,0.0307686,0.1006559,0.8221506,24.303,13.586,33.144,33.610,-5.001,0.260,0.996,3.902,0.002,-4.779,0.000,-10.167,8.962,-0.530,6,-2.757,1,0.000,0.000,0.000,260.119,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.995,593.483,155.979,430.429,0.000,7.075,1058.147,9.000,20.800,0.0462464,0.1051420,0.8461630,23.351,13.179,32.951,33.335,-4.741,0.312,0.996,4.290,0.003,-4.234,0.000,-9.595,9.512,-0.575,6,-2.631,1,0.000,0.000,0.000,252.413,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.553,608.892,150.552,452.081,0.000,6.259,1072.822,9.000,20.800,0.0287413,0.1024811,0.8323567,23.938,13.440,32.975,33.519,-4.916,0.289,0.996,4.067,0.002,-4.578,0.000,-9.994,9.144,-0.299,6,-2.704,1,0.000,0.000,0.000,262.554,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.296,611.173,139.859,465.497,0.000,5.817,1081.074,9.000,20.800,0.0366720,0.1020988,0.8334978,24.269,13.613,33.270,33.615,-4.974,0.286,0.996,4.085,0.002,-4.696,0.000,-10.241,9.330,-0.276,6,-2.696,1,0.000,0.000,0.000,263.012,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.460,583.855,139.074,438.724,0.000,6.058,1041.695,9.000,20.800,0.0286189,0.1068758,0.8511775,22.693,13.087,32.527,33.368,-4.832,0.325,0.996,4.371,0.003,-4.266,0.000,-9.748,8.896,-0.273,6,-2.603,1,0.000,0.000,0.000,248.485,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.666,597.640,147.100,443.376,0.000,7.163,1061.467,9.000,20.800,0.1071778,0.1044107,0.8420346,23.484,13.294,33.884,33.433,-4.841,0.306,0.996,4.223,0.003,-4.395,0.000,-9.833,9.030,-0.423,6,-2.653,1,0.000,0.000,0.000,255.529,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.906,603.850,135.389,462.182,0.000,6.278,1066.889,9.000,20.800,0.0585895,0.1033370,0.8362107,23.701,13.461,33.363,33.575,-4.986,0.299,0.996,4.129,0.002,-4.635,0.000,-10.180,9.198,-0.487,6,-2.684,1,0.000,0.000,0.000,262.542,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.605,588.440,144.307,436.443,0.000,7.690,1052.080,9.000,20.800,0.0703806,0.1060430,0.8501493,23.108,13.178,33.241,33.364,-4.780,0.314,0.996,4.355,0.003,-4.250,0.000,-9.706,9.754,-0.105,6,-2.609,1,0.000,0.000,0.000,253.440,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.041,611.242,146.572,458.378,0.000,6.292,1076.212,9.000,20.800,0.0085921,0.1020872,0.8309031,24.074,13.516,32.773,33.567,-4.955,0.284,0.996,4.043,0.002,-4.654,0.000,-10.110,9.228,-0.808,6,-2.711,1,0.000,0.000,0.000,262.818,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.735,592.845,143.261,442.930,0.000,6.654,1059.186,9.000,20.800,0.0131677,0.1052551,0.8476281,23.393,13.278,32.577,33.418,-4.817,0.314,0.996,4.314,0.003,-4.337,0.000,-9.825,9.070,-0.624,6,-2.623,1,0.000,0.000,0.000,255.779,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.400,573.748,134.818,430.718,0.000,8.213,1041.449,9.000,20.800,0.0185911,0.1087585,0.8660359,22.683,13.087,32.407,33.290,-4.687,0.319,0.996,4.612,0.003,-4.052,0.000,-9.600,9.352,-0.463,6,-2.522,1,0.000,0.000,0.000,261.825,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.300,557.594,141.977,407.197,0.000,8.420,1032.872,9.000,20.800,0.0271984,0.1119094,0.8862269,22.340,12.917,32.350,33.091,-4.439,0.309,0.996,4.938,0.006,-3.679,0.000,-9.167,9.115,-0.174,6,-2.411,1,0.000,0.000,0.000,263.260,14,2,0,0,0,0,25,1,0.001
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.892,606.335,124.544,475.373,0.000,6.417,1071.913,9.000,20.800,0.0737576,0.1029134,0.8353960,23.902,13.602,33.707,33.671,-5.063,0.294,0.996,4.116,0.001,-4.769,0.000,-10.423,9.522,-0.390,6,-2.688,1,0.000,0.000,0.000,263.015,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.853,617.610,138.912,471.568,0.000,7.130,1079.913,9.000,20.800,0.0317217,0.1010347,0.8242208,24.222,13.642,33.188,33.673,-5.065,0.265,0.996,3.935,0.001,-4.854,0.000,-10.353,9.140,-0.624,6,-2.746,1,0.000,0.000,0.000,262.903,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,2.638,611.102,135.895,469.215,0.000,5.991,1074.154,9.000,20.800,0.0064786,0.1021107,0.8300342,23.992,13.569,32.764,33.641,-5.043,0.286,0.996,4.029,0.001,-4.769,0.000,-10.310,8.924,-0.402,6,-2.716,1,0.000,0.000,0.000,260.769,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.049,619.141,143.898,469.689,0.000,5.555,1084.149,9.000,20.800,0.0755316,0.1007847,0.8243302,24.392,13.659,33.833,33.663,-5.042,0.268,0.996,3.937,0.001,-4.838,0.000,-10.318,9.350,-0.072,6,-2.744,1,0.000,0.000,0.000,261.730,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.249,603.798,157.030,440.623,0.000,6.145,1065.387,9.000,20.800,0.0366590,0.1033459,0.8354974,23.641,13.292,32.931,33.429,-4.847,0.300,0.996,4.118,0.003,-4.437,0.000,-9.783,8.755,-0.080,6,-2.688,1,0.000,0.000,0.000,258.171,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.946,605.501,151.704,447.569,0.000,6.228,1065.170,9.000,20.800,0.0452987,0.1030551,0.8330340,23.632,13.336,33.072,33.480,-4.909,0.296,0.996,4.078,0.002,-4.528,0.000,-9.911,9.392,-0.625,6,-2.701,1,0.000,0.000,0.000,259.433,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.243,565.404,144.002,415.708,0.000,5.694,1034.079,9.000,20.800,0.0174111,0.1103635,0.8746650,22.388,12.924,32.226,33.167,-4.569,0.328,0.996,4.751,0.005,-3.852,0.000,-9.323,9.853,-0.201,6,-2.474,1,0.000,0.000,0.000,259.363,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.803,601.026,161.202,431.923,0.000,7.901,1066.428,9.000,20.800,0.0901196,0.1038225,0.8398973,23.682,13.261,33.660,33.363,-4.752,0.297,0.996,4.189,0.003,-4.306,0.000,-9.622,8.925,0.150,6,-2.664,1,0.000,0.000,0.000,255.084,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.783,585.033,134.627,444.224,0.000,6.181,1046.363,9.000,20.800,0.0319637,0.1066607,0.8520005,22.879,13.173,32.670,33.408,-4.849,0.324,0.996,4.385,0.002,-4.308,0.000,-9.849,9.224,-0.216,6,-2.599,1,0.000,0.000,0.000,255.348,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.999,597.656,156.840,433.999,0.000,6.816,1064.657,9.000,20.800,0.0338047,0.1044080,0.8436986,23.612,13.259,32.881,33.369,-4.756,0.307,0.996,4.250,0.003,-4.291,0.000,-9.661,8.850,-0.092,6,-2.644,1,0.000,0.000,0.000,259.248,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.509,608.316,119.012,482.541,0.000,6.763,1069.592,9.000,20.800,0.0676886,0.1025783,0.8314729,23.809,13.626,33.613,33.725,-5.142,0.288,0.996,4.052,0.001,-4.880,0.000,-10.555,8.978,-0.510,6,-2.709,1,0.000,0.000,0.000,269.137,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.241,602.547,131.294,465.994,0.000,5.259,1070.339,9.000,20.800,0.0797860,0.1035604,0.8398242,23.839,13.520,33.730,33.598,-4.984,0.306,0.996,4.188,0.002,-4.635,0.000,-10.250,9.660,-0.304,6,-2.664,1,0.000,0.000,0.000,265.890,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.047,593.148,124.689,462.023,0.000,6.436,1065.316,9.000,20.800,0.0239142,0.1052015,0.8504615,23.638,13.475,32.916,33.549,-4.912,0.315,0.996,4.360,0.002,-4.486,0.000,-10.177,9.147,-0.528,6,-2.607,1,0.000,0.000,0.000,263.075,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,3.505,585.576,129.157,449.705,0.000,6.715,1042.168,9.000,20.800,0.0117879,0.1065617,0.8489336,22.712,13.167,32.353,33.447,-4.917,0.321,0.996,4.335,0.002,-4.387,0.000,-9.950,9.550,-0.452,6,-2.616,1,0.000,0.000,0.000,257.476,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.297,604.042,146.815,451.019,0.000,6.208,1069.993,9.000,20.800,0.0370612,0.1033041,0.8375652,23.825,13.414,33.062,33.500,-4.891,0.299,0.996,4.151,0.002,-4.514,0.000,-9.974,9.571,-0.421,6,-2.676,1,0.000,0.000,0.000,260.622,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.672,597.850,159.248,431.186,0.000,7.416,1064.806,9.000,20.800,0.0552746,0.1043740,0.8435021,23.618,13.244,33.166,33.351,-4.735,0.304,0.996,4.247,0.003,-4.265,0.000,-9.609,9.128,-0.475,6,-2.645,1,0.000,0.000,0.000,254.092,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.901,595.018,140.820,448.336,0.000,5.862,1055.358,9.000,20.800,0.0451253,0.1048708,0.8424964,23.239,13.262,32.965,33.460,-4.899,0.315,0.996,4.231,0.002,-4.440,0.000,-9.925,8.793,-0.357,6,-2.651,1,0.000,0.000,0.000,258.304,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.629,589.974,133.857,449.189,0.000,6.928,1049.141,9.000,20.800,0.0418915,0.1057673,0.8463588,22.991,13.225,32.855,33.454,-4.902,0.316,0.996,4.293,0.002,-4.407,0.000,-9.940,9.095,-0.301,6,-2.630,1,0.000,0.000,0.000,258.321,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.844,605.405,124.966,474.227,0.000,6.211,1074.866,9.000,20.800,0.0727683,0.1030716,0.8382155,24.020,13.625,33.739,33.661,-5.030,0.296,0.996,4.162,0.001,-4.728,0.000,-10.402,9.202,-0.451,6,-2.672,1,0.000,0.000,0.000,266.517,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.641,593.651,115.809,471.076,0.000,6.766,1066.551,9.000,20.800,0.0298386,0.1051123,0.8503973,23.687,13.553,33.061,33.612,-4.970,0.313,0.996,4.359,0.001,-4.570,0.000,-10.344,9.711,-0.374,6,-2.608,1,0.000,0.000,0.000,267.839,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,6.010,625.868,162.270,456.838,0.000,6.760,1088.664,9.000,20.800,0.0331834,0.0997015,0.8177328,24.572,13.615,33.234,33.592,-4.967,0.243,0.996,3.830,0.002,-4.781,0.000,-10.081,9.010,-0.404,6,-2.778,1,0.000,0.000,0.000,257.800,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,10.212,598.360,146.770,444.512,0.000,7.078,1061.817,9.000,20.800,0.0982084,0.1042850,0.8412053,23.498,13.303,33.768,33.442,-4.852,0.305,0.996,4.210,0.002,-4.414,0.000,-9.854,9.165,-0.261,6,-2.657,1,0.000,0.000,0.000,259.276,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,11.143,570.549,114.339,449.638,0.000,6.572,1042.788,9.000,20.800,0.1190651,0.1093683,0.8716377,22.736,13.240,33.907,33.410,-4.788,0.326,0.996,4.702,0.002,-4.173,0.000,-9.949,9.261,0.094,6,-2.492,1,0.000,0.000,0.000,265.712,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.661,632.704,136.313,489.855,0.000,6.536,1094.242,9.000,20.800,0.0292832,0.0986244,0.8116591,24.796,13.898,33.399,33.833,-5.208,0.222,0.996,3.732,0.001,-5.185,0.000,-10.690,9.156,-0.213,6,-2.809,1,0.000,0.000,0.000,268.105,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.308,613.072,137.371,469.110,0.000,6.591,1077.680,9.000,20.800,0.0803926,0.1017824,0.8291755,24.133,13.605,33.827,33.645,-5.032,0.278,0.996,4.015,0.001,-4.776,0.000,-10.308,9.707,-0.154,6,-2.720,1,0.000,0.000,0.000,264.183,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,5.291,598.859,126.927,465.534,0.000,6.398,1064.224,9.000,20.800,0.0263063,0.1041981,0.8417744,23.594,13.470,32.920,33.586,-4.988,0.307,0.996,4.219,0.002,-4.608,0.000,-10.242,9.178,-0.479,6,-2.654,1,0.000,0.000,0.000,263.305,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,8.137,568.660,117.833,444.657,0.000,6.170,1033.961,9.000,20.800,0.0640309,0.1097316,0.8695912,22.383,13.113,32.993,33.371,-4.797,0.327,0.996,4.669,0.002,-4.148,0.000,-9.857,8.893,-0.337,6,-2.502,1,0.000,0.000,0.000,260.582,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",9,1,0,5,0,20,1,-2,413.211,13.329,591.372,135.506,451.584,0.000,4.282,1062.737,9.000,20.800,0.1671768,0.1055173,0.8516377,23.535,13.365,34.785,33.473,-4.851,0.326,0.996,4.379,0.002,-4.384,0.000,-9.985,9.741,-0.426,6,-2.601,1,0.000,0.000,0.000,258.190,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.647,599.386,141.270,450.968,0.000,7.148,1059.788,9.000,20.800,0.0551800,0.1041065,0.8386955,23.417,13.325,33.173,33.489,-4.918,0.303,0.996,4.169,0.002,-4.500,0.000,-9.973,9.057,-0.330,6,-2.671,1,0.000,0.000,0.000,259.915,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.882,600.012,135.350,457.496,0.000,7.166,1059.360,9.000,20.800,0.0586376,0.1039979,0.8375947,23.400,13.365,33.243,33.535,-4.970,0.302,0.996,4.151,0.002,-4.573,0.000,-10.094,8.838,-0.294,6,-2.677,1,0.000,0.000,0.000,258.112,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,7.877,562.861,143.011,414.069,0.000,5.781,1019.867,9.000,20.800,0.0608339,0.1108622,0.8705486,21.819,12.766,32.596,33.149,-4.628,0.326,0.996,4.685,0.005,-3.872,0.000,-9.293,9.312,-0.257,6,-2.494,1,0.000,0.000,0.000,252.059,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,4.223,593.400,150.612,434.559,0.000,8.230,1061.239,9.000,20.800,0.0168072,0.1051566,0.8479285,23.475,13.250,32.624,33.363,-4.744,0.307,0.996,4.319,0.003,-4.253,0.000,-9.671,9.193,-0.721,6,-2.621,1,0.000,0.000,0.000,257.827,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",8,1,0,5,0,20,1,-2,413.211,9.896,603.088,132.180,464.085,0.000,6.823,1061.912,9.000,20.800,0.0922189,0.1034675,0.8346614,23.502,13.428,33.760,33.587,-5.024,0.298,0.996,4.104,0.002,-4.668,0.000,-10.215,9.161,-0.143,6,-2.693,1,0.000,0.000,0.000,261.032,14,2,0,0,0,0,25,1,0.000
"ligprep_1.sdf:186",9,1,0,5,0,20,1,-2,413.211,12.776,567.959,134.443,425.759,0.000,7.758,1023.263,9.000,20.800,0.1595158,0.1098671,0.8646484,21.955,12.874,34.046,33.242,-4.724,0.320,0.996,4.589,0.004,-4.021,0.000,-9.509,8.882,-0.342,6,-2.527,1,0.000,0.000,0.000,252.719,14,2,0,0,0,0,25,1,0.000
